-1.410289276190502747e-02,-9.230123023274991456e-02,-1.954661012673769224e-02,-3.066175739097983660e-02,-1.988131555469607389e-02,-1.375387669328546718e-02,-1.074000894768651487e-02,-1.250936106346590103e-02,-7.519931344293726873e-03,-8.144686749285305616e-03,-1.586600974550157403e-02,-5.352108304798360028e-02,-1.842224546570051316e-02,-2.420367582044090013e-02,-2.078543445516124744e-02,-1.377378520388621713e-02,-1.457872786153731337e-02,-2.154553800155379131e-02,-1.465539682712034379e-02,-9.259325412798115676e-03,-1.743609592321403168e-02,-2.299603976154739396e-02,-1.868583449534224478e-02,-1.697199819351256911e-02,-3.077011838052132187e-02,-3.055856147906565665e-02,-3.346488738947114849e-02,-2.735089545637977779e-02,-1.836783086505974077e-02,-9.689396366660945822e-03,-1.570234485637561281e-02,-2.981879184701614199e-02,-2.210033005558029173e-02,-3.222495325213146217e-02,-3.112373345690950047e-02,-1.726050868532290339e-02,-2.832522878408444758e-02,-1.513619217251423871e-02,-1.113643186004600188e-02,-8.781642793007743766e-03
-1.616082555890294148e-02,-7.293350983883556404e-02,-2.012541950847165570e-02,-3.071211441350791063e-02,-1.992207807390973182e-02,-1.369460158189654206e-02,-1.168481674861778820e-02,-1.250936106346590103e-02,-7.591791513889878211e-03,-8.205774953605887712e-03,-1.550406223441758331e-02,-4.764450281466297427e-02,-1.867392542254126334e-02,-2.293627255585101860e-02,-1.951186181319550239e-02,-1.400434900265554519e-02,-1.550011512929192446e-02,-2.332744791889835440e-02,-1.401279354531909972e-02,-9.248620837661349070e-03,-1.639489238383949610e-02,-2.349248536809828841e-02,-1.884976498666783920e-02,-1.732754266434003571e-02,-3.089116073569229612e-02,-2.752527357413792411e-02,-3.315459974373369256e-02,-2.732254118599250145e-02,-1.806382450105685142e-02,-9.901469020285897510e-03,-1.604755350421318075e-02,-3.349802592112851446e-02,-2.160358751731815061e-02,-3.229763792077448153e-02,-3.089904160199625702e-02,-1.683464845040907182e-02,-2.855782194353853609e-02,-1.552720857956530094e-02,-1.113643186004600188e-02,-8.956712079113811342e-03
-1.731164462064452292e-02,-5.885431118655291144e-02,-2.013137182768135608e-02,-3.119084437730125156e-02,-2.021133421296494870e-02,-1.388196012516737694e-02,-1.135630613999821271e-02,-1.250936106346590103e-02,-7.638306076652707707e-03,-8.443044078081945666e-03,-1.597431004219939180e-02,-4.025583752735990145e-02,-1.887528081353545897e-02,-2.225455669391349783e-02,-1.951819265155288821e-02,-1.403018560324495630e-02,-1.486236512295527681e-02,-2.154553797807374702e-02,-1.383363955427350730e-02,-9.259325412796851063e-03,-1.488905589354761784e-02,-2.308477114250109818e-02,-1.835379778882455584e-02,-1.720757357684106481e-02,-3.090220831338931495e-02,-2.641555873562997231e-02,-3.167952642535740160e-02,-2.845729266380812861e-02,-1.843665117672559431e-02,-1.004993732199877844e-02,-1.621456445785385628e-02,-3.294808495091591793e-02,-2.129209895001002439e-02,-3.379990621898003311e-02,-3.094574967584483305e-02,-1.683464845040928692e-02,-2.850005405611472434e-02,-1.496618006119916286e-02,-1.126096448452779987e-02,-8.881888660108472333e-03
-1.733991314803964151e-02,-5.105982639784453769e-02,-2.001344290840636336e-02,-3.124176947321988598e-02,-2.025599441182839022e-02,-1.380976435373494626e-02,-1.182428069172748036e-02,-1.269436136502519880e-02,-7.546316588722610554e-03,-8.379389130395998794e-03,-1.531001606386546768e-02,-3.537887280604914975e-02,-1.878048942124722551e-02,-2.270530932611702565e-02,-1.957663331285209099e-02,-1.385427558598446504e-02,-1.479662735700308478e-02,-2.154553796822114911e-02,-1.349363305589252812e-02,-9.248620837661272742e-03,-1.547460091779006251e-02,-2.314173919764084611e-02,-1.896434813538524708e-02,-1.767500213465192718e-02,-3.096803253356342212e-02,-2.609575961154755180e-02,-3.157689310551357181e-02,-2.741402179303951622e-02,-1.875709442817932032e-02,-1.011585971973969975e-02,-1.557416715015141721e-02,-3.281097187108263785e-02,-2.136951284260454886e-02,-3.261045630967033399e-02,-3.099238667286931259e-02,-1.693007309552434572e-02,-2.801757500748591756e-02,-1.535008960395017018e-02,-1.113643186004600188e-02,-9.071747668421311153e-03
-1.726974964757452963e-02,-4.097952988777407712e-02,-2.049738612095088064e-02,-3.086266214845495917e-02,-2.002444310399595362e-02,-1.374222380563804718e-02,-1.187261380896981709e-02,-1.250936106346590103e-02,-7.738860072401817364e-03,-8.362282424966579683e-03,-1.528212666650204804e-02,-3.171530667319655272e-02,-1.894352662415456703e-02,-2.303288773040161608e-02,-1.999255596471992413e-02,-1.406381265039541133e-02,-1.518194485869110710e-02,-2.407871353406940834e-02,-1.368893259642576382e-02,-9.248620837661505195e-03,-1.503942885655724579e-02,-2.322445346954812515e-02,-1.881912112689989452e-02,-1.818506569413339685e-02,-3.108900193263080744e-02,-2.661348732792917157e-02,-3.089727974272013164e-02,-2.755426796349100954e-02,-1.850522710991430245e-02,-1.044015743791251206e-02,-1.581393683568906028e-02,-3.304743731411539237e-02,-2.145689891229277460e-02,-3.394540582886355906e-02,-3.103895291656359051e-02,-1.683464845040875957e-02,-2.822016985405571485e-02,-1.500371474596956696e-02,-1.113643186004600188e-02,-8.890125419314345856e-03
-1.761578243146982858e-02,-3.581576140196331137e-02,-2.045481239460273173e-02,-3.134335613132148424e-02,-2.049938674706319394e-02,-1.369133301199916206e-02,-1.274515359518310284e-02,-1.245263763531049943e-02,-7.687597789673427350e-03,-8.382153686251473876e-03,-1.526334255486506107e-02,-2.651183785479085953e-02,-1.905899398351770802e-02,-2.225088261396111419e-02,-1.950986116770939832e-02,-1.438853186115091054e-02,-1.527444805203772085e-02,-2.126948201624271131e-02,-1.340682290577473873e-02,-9.248620837662034286e-03,-1.559606650979173011e-02,-2.325525441189297410e-02,-1.870858459848299959e-02,-1.776490343083052259e-02,-3.115465738752338370e-02,-2.654536873142631856e-02,-3.060730074238032436e-02,-2.744890298447982130e-02,-1.853942424366196093e-02,-1.045077863697254673e-02,-1.583366174647768757e-02,-3.219706555367914808e-02,-2.141280586986549217e-02,-3.401793412277817619e-02,-3.108544872797510544e-02,-1.726050868532259461e-02,-2.848380554205325391e-02,-1.497516338074640976e-02,-1.113643186004600188e-02,-9.155688741318536439e-03
-1.772583351394037277e-02,-3.124858812322999640e-02,-2.038699630786091135e-02,-3.139401860673116801e-02,-2.116135292950312163e-02,-1.374056200761281099e-02,-1.327446062820566638e-02,-1.250936106346590103e-02,-7.813190868208346601e-03,-8.332613579074811538e-03,-1.545931737460217933e-02,-2.456070883153611828e-02,-1.898037266140386453e-02,-2.207487921800104988e-02,-2.001937501143873088e-02,-1.416875300765699057e-02,-1.507977953365312665e-02,-2.332744787093267783e-02,-1.285122080366791694e-02,-9.248620837662037755e-03,-1.503232376598376968e-02,-2.333781749453408411e-02,-1.921632918711986202e-02,-1.851100422989988836e-02,-3.122016863695433603e-02,-2.661159093178155910e-02,-3.042312820060999803e-02,-2.699533302460836726e-02,-1.857356124799686842e-02,-1.052447864275698856e-02,-1.569097479407792831e-02,-3.177335177421401063e-02,-2.091428929973880579e-02,-3.282034743224809120e-02,-3.113187442573063513e-02,-1.726050868532261889e-02,-2.963299860374284458e-02,-1.534142260536401625e-02,-1.113643186004600188e-02,-9.210677229806943020e-03
-1.772122082035697266e-02,-2.693899926570174352e-02,-2.059093840602214953e-02,-3.144459436691316584e-02,-2.039329898055271262e-02,-1.390241138008705031e-02,-1.326008459020553559e-02,-1.250936106346590103e-02,-7.702996904754058280e-03,-8.379170693661444277e-03,-1.508812851509591484e-02,-2.196378962040356278e-02,-1.908098018507399518e-02,-2.226612470000671057e-02,-1.996426857854697451e-02,-1.415619324820003785e-02,-1.491277414974602478e-02,-2.154553793846424384e-02,-1.326093482365028713e-02,-9.248620837661456623e-03,-1.511478394844508605e-02,-2.339429240849923500e-02,-1.890894400937509490e-02,-1.930538615255420615e-02,-3.128553663445193117e-02,-2.657623984113468424e-02,-3.014570931790383143e-02,-2.752563689677767211e-02,-1.860763843878630516e-02,-1.039834518172367585e-02,-1.575931173160805346e-02,-3.237119505602716746e-02,-2.114753320046098423e-02,-3.271574193862078483e-02,-3.117823032606183153e-02,-1.693007309552476206e-02,-2.860129789739619677e-02,-1.510439776937850739e-02,-1.113643186004600188e-02,-9.099994314494515638e-03
-1.745151422704008248e-02,-2.418574509091135985e-02,-2.034741243574596237e-02,-3.149508434581919231e-02,-2.140011070002470830e-02,-1.398395128828785854e-02,-1.351766039614560495e-02,-1.250936106346590103e-02,-7.819397105660971792e-03,-8.429233589196793303e-03,-1.523141532959767716e-02,-2.129744381755752439e-02,-1.910943375935993810e-02,-2.170957803789497556e-02,-2.026230074366820733e-02,-1.398425031301788260e-02,-1.578020508413894088e-02,-2.154553793294032918e-02,-1.315085603833324700e-02,-9.248620837661671729e-03,-1.487288700099878916e-02,-2.345063059186860283e-02,-1.900632989111013249e-02,-1.929102308033874696e-02,-3.228247529777773100e-02,-2.622552286120704776e-02,-3.010866075516144963e-02,-2.766098491556126526e-02,-1.864165612914137071e-02,-1.073231150401067653e-02,-1.559616408267705361e-02,-3.134441381823983852e-02,-2.109909263477696695e-02,-3.423464364890982381e-02,-3.051146094232176295e-02,-1.693007309552435960e-02,-2.898036098810033434e-02,-1.567651166811853680e-02,-1.041142703895300142e-02,-9.198939152342074446e-03
-1.774769320103600570e-02,-2.175516509726942160e-02,-2.044048188793317830e-02,-3.154548807376708619e-02,-2.135881389677051281e-02,-1.398857061536772084e-02,-1.362653405740933688e-02,-1.245263763531049943e-02,-7.747294053255799999e-03,-8.515498385997946965e-03,-1.480615233218927733e-02,-1.968985976941134072e-02,-1.898293709609421773e-02,-2.214286400127915555e-02,-2.018177666283146182e-02,-1.394953964006142612e-02,-1.534381544610883934e-02,-2.126948199292190075e-02,-1.341561904487297008e-02,-9.259325412796811164e-03,-1.492157065858882962e-02,-2.395464683649602827e-02,-1.910358208782309344e-02,-1.947420650413055412e-02,-3.141584658091201715e-02,-2.622112870306569921e-02,-2.838543884525228725e-02,-2.745128785018768544e-02,-1.867561462945051959e-02,-1.046828944412411116e-02,-1.607904336716826574e-02,-3.179788203397816704e-02,-2.096534194956862704e-02,-3.302897447481665388e-02,-3.066373078485287729e-02,-1.693007309552433184e-02,-2.790828030475644983e-02,-1.550160411229560206e-02,-1.041142703895300142e-02,-9.081497561221826831e-03
