EGARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0179198,-0.0346846,-0.0200972,-0.0316773,-0.0210474,-0.0137081,-0.0126800,-0.0124526,-0.0076644,-0.0083565,-0.0150757,-0.0266763,-0.0190657,-0.0224663,-0.0197296,-0.0141908,-0.0150339,-0.0215455,-0.0135590,-0.0092486,-0.0151588,-0.0232812,-0.0190110,-0.0178261,-0.0311547,-0.0270485,-0.0309939,-0.0281379,-0.0188266,-0.0103996,-0.0159018,-0.0337625,-0.0211095,-0.0327505,-0.0310854,-0.0172605,-0.0289039,-0.0151548,-0.0112610,-0.0091468
-0.0175384,-0.0300623,-0.0202049,-0.0309626,-0.0204318,-0.0137973,-0.0133555,-0.0125094,-0.0076186,-0.0083190,-0.0147693,-0.0253524,-0.0190368,-0.0228309,-0.0199636,-0.0141038,-0.0151550,-0.0215455,-0.0129992,-0.0092593,-0.0150477,-0.0237824,-0.0188682,-0.0186694,-0.0312202,-0.0265539,-0.0305800,-0.0274565,-0.0182321,-0.0106584,-0.0156099,-0.0322223,-0.0208891,-0.0328203,-0.0311319,-0.0169301,-0.0288589,-0.0152249,-0.0112610,-0.0092484
-0.0175042,-0.0270391,-0.0200389,-0.0314446,-0.0200624,-0.0135753,-0.0131988,-0.0126944,-0.0077818,-0.0084162,-0.0149662,-0.0232802,-0.0187738,-0.0220871,-0.0195690,-0.0136020,-0.0154459,-0.0215455,-0.0131857,-0.0092486,-0.0154239,-0.0233943,-0.0192181,-0.0188182,-0.0312855,-0.0260696,-0.0300421,-0.0273534,-0.0188958,-0.0105256,-0.0156889,-0.0319965,-0.0209491,-0.0328900,-0.0304662,-0.0169301,-0.0290080,-0.0153021,-0.0111364,-0.0092333
-0.0178858,-0.0239688,-0.0203579,-0.0314951,-0.0202727,-0.0137510,-0.0129411,-0.0124526,-0.0077307,-0.0084081,-0.0147398,-0.0218912,-0.0191052,-0.0227638,-0.0196661,-0.0138355,-0.0158143,-0.0212695,-0.0134421,-0.0092486,-0.0150057,-0.0234506,-0.0187213,-0.0199322,-0.0313508,-0.0266250,-0.0298413,-0.0284355,-0.0186417,-0.0105325,-0.0155064,-0.0323978,-0.0209544,-0.0342346,-0.0312245,-0.0169301,-0.0288564,-0.0150155,-0.0111364,-0.0092055
-0.0176193,-0.0212141,-0.0201056,-0.0315455,-0.0202083,-0.0137952,-0.0134785,-0.0125094,-0.0078263,-0.0082210,-0.0146583,-0.0200353,-0.0187176,-0.0222020,-0.0194538,-0.0140292,-0.0158708,-0.0215455,-0.0132166,-0.0092486,-0.0153269,-0.0234806,-0.0192626,-0.0197406,-0.0314158,-0.0268749,-0.0296881,-0.0276853,-0.0183324,-0.0104892,-0.0160712,-0.0314263,-0.0211739,-0.0330290,-0.0312707,-0.0169301,-0.0286559,-0.0150957,-0.0111364,-0.0092429
garch_theoretical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.014,-0.094,-0.019,-0.032,-0.024,-0.015,-0.012,-0.016,-0.009,-0.011,-0.016,-0.065,-0.020,-0.026,-0.021318,-0.016,-0.01719,-0.02470,-0.015240,-0.011281,-0.019,-0.028,-0.024,-0.022,-0.036,-0.031,-0.036,-0.025,-0.022,-0.009,-0.019,-0.038,-0.023,-0.038,-0.034,-0.019,-0.029,-0.016,-0.012,-0.010
-0.017,-0.090,-0.019,-0.032,-0.024,-0.015,-0.013,-0.016,-0.009,-0.012,-0.016,-0.059,-0.020,-0.026,-0.021194,-0.017,-0.01744,-0.02470,-0.014931,-0.011281,-0.017,-0.028,-0.024,-0.023,-0.036,-0.034,-0.035,-0.026,-0.022,-0.010,-0.019,-0.038,-0.023,-0.039,-0.034,-0.019,-0.029,-0.016,-0.012,-0.010
-0.018,-0.086,-0.019,-0.032,-0.024,-0.015,-0.014,-0.016,-0.009,-0.012,-0.016,-0.053,-0.020,-0.026,-0.021174,-0.017,-0.01765,-0.02470,-0.014708,-0.011281,-0.016,-0.028,-0.024,-0.024,-0.036,-0.037,-0.035,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.034,-0.019,-0.029,-0.016,-0.012,-0.010
-0.019,-0.083,-0.019,-0.032,-0.024,-0.015,-0.014,-0.016,-0.009,-0.012,-0.016,-0.049,-0.020,-0.026,-0.021170,-0.017,-0.01784,-0.02470,-0.014546,-0.011281,-0.016,-0.028,-0.024,-0.026,-0.036,-0.039,-0.035,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.034,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.079,-0.019,-0.032,-0.024,-0.015,-0.015,-0.016,-0.009,-0.012,-0.016,-0.044,-0.020,-0.026,-0.021170,-0.017,-0.01800,-0.02470,-0.014430,-0.011281,-0.016,-0.028,-0.024,-0.027,-0.036,-0.041,-0.035,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.034,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.076,-0.019,-0.032,-0.024,-0.015,-0.015,-0.016,-0.009,-0.012,-0.016,-0.041,-0.020,-0.026,-0.021170,-0.017,-0.01814,-0.02470,-0.014347,-0.011281,-0.016,-0.028,-0.024,-0.028,-0.036,-0.042,-0.034,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.035,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.073,-0.019,-0.032,-0.024,-0.015,-0.015,-0.016,-0.009,-0.012,-0.015,-0.038,-0.020,-0.026,-0.021170,-0.017,-0.01827,-0.02470,-0.014288,-0.011281,-0.016,-0.028,-0.024,-0.029,-0.036,-0.043,-0.034,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.035,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.070,-0.019,-0.032,-0.024,-0.015,-0.016,-0.016,-0.009,-0.012,-0.015,-0.035,-0.020,-0.026,-0.021170,-0.017,-0.01838,-0.02470,-0.014246,-0.011281,-0.016,-0.028,-0.024,-0.030,-0.036,-0.044,-0.034,-0.026,-0.022,-0.011,-0.019,-0.038,-0.023,-0.039,-0.035,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.067,-0.019,-0.032,-0.024,-0.015,-0.016,-0.016,-0.009,-0.012,-0.015,-0.033,-0.020,-0.026,-0.021170,-0.017,-0.01848,-0.02470,-0.014216,-0.011281,-0.016,-0.028,-0.024,-0.031,-0.036,-0.045,-0.034,-0.026,-0.023,-0.011,-0.019,-0.038,-0.024,-0.039,-0.035,-0.019,-0.029,-0.016,-0.012,-0.010
-0.020,-0.064,-0.019,-0.032,-0.024,-0.015,-0.016,-0.016,-0.009,-0.012,-0.015,-0.031,-0.020,-0.026,-0.021170,-0.017,-0.01856,-0.02470,-0.014194,-0.011281,-0.016,-0.029,-0.024,-0.032,-0.036,-0.045,-0.034,-0.026,-0.023,-0.011,-0.019,-0.038,-0.024,-0.039,-0.035,-0.019,-0.029,-0.016,-0.012,-0.010
