-7.875194954835559868e-02,-7.824512532708043089e-02,-7.878279520223180343e-02,-7.785136290899137557e-02,-7.833243673748144231e-02,-7.743755034174265584e-02,-7.939239124209349074e-02,-7.902656750002687303e-02,-8.067508182973090469e-02,-7.838773882583588426e-02,-7.711508656543109019e-02,-8.054999658164650744e-02,-7.816197369735623790e-02,-7.986067492513521104e-02,-7.893695163399291892e-02,-7.817546548457973699e-02,-8.096939349577442213e-02,-7.812323285708772103e-02,-7.976732113727730278e-02,-7.789376309060183634e-02,-8.004699460039865766e-02,-7.629972346228416913e-02,-7.808050357766460614e-02,-7.698911973492959804e-02,-7.821876994543471018e-02,-7.942993654879453025e-02,-7.767868806925559699e-02,-8.045294935482739940e-02,-7.860849349322471258e-02,-8.092924082302452304e-02,-7.992103287291785207e-02,-7.835982352520431959e-02,-8.003670063942669444e-02,-7.855876042437040518e-02,-7.981273417835425821e-02,-7.822737231771902111e-02,-7.694043826361224303e-02,-7.931890650045296531e-02,-8.139388938585778721e-02,-7.915413961975477364e-02
-5.114702924067618395e-02,-5.228817558742781396e-02,-5.005890068677184418e-02,-5.107705690898388384e-02,-5.007450859722917952e-02,-4.920820689319264224e-02,-5.211659625331845069e-02,-5.030710932428417159e-02,-5.058212330906625837e-02,-5.153480543233829314e-02,-4.936325516902234645e-02,-5.195256465555415926e-02,-4.979873760647123004e-02,-5.250701829369372464e-02,-5.196337195111359886e-02,-5.111649365151435531e-02,-5.156403242576580032e-02,-5.026918135933767379e-02,-5.105472510301334310e-02,-4.896472781593692869e-02,-5.061159045543613816e-02,-5.125579272276783310e-02,-5.007725456014441162e-02,-5.028485503452718997e-02,-5.197792082506071804e-02,-5.093800391662831745e-02,-4.957910933508807849e-02,-5.105792987869316180e-02,-5.064346613529446817e-02,-4.982427378997289491e-02,-4.944153756761731494e-02,-5.057777017059336688e-02,-5.125325895590289449e-02,-4.993807234797430911e-02,-5.191201992106364571e-02,-5.008542632467190975e-02,-5.073537848168196973e-02,-5.008531360074515437e-02,-5.094286146776778879e-02,-5.008080408223489211e-02
-3.612699250580165417e-02,-3.718036971118536538e-02,-3.566746996302055939e-02,-3.738634038692303235e-02,-3.653600629814013345e-02,-3.606169006551555173e-02,-3.633084745669882404e-02,-3.767400477322088020e-02,-3.601958211639123830e-02,-3.739054869703317685e-02,-3.646714784714524121e-02,-3.758510160352471902e-02,-3.704522268158851050e-02,-3.742776006248839382e-02,-3.761967606305983980e-02,-3.676207466969180770e-02,-3.738446633594771223e-02,-3.598046784048215818e-02,-3.650401822332036139e-02,-3.491455612286278876e-02,-3.731574504216604582e-02,-3.635305499059922341e-02,-3.635954661042582053e-02,-3.564814696545597072e-02,-3.669731254909753410e-02,-3.672495374416642755e-02,-3.729917917655316273e-02,-3.720351360053665568e-02,-3.688569142534592338e-02,-3.773383301700135306e-02,-3.602347131851524331e-02,-3.695901168018541488e-02,-3.663850604597556487e-02,-3.607692656080240673e-02,-3.607140325753747240e-02,-3.579830490477152460e-02,-3.636940200195537543e-02,-3.653224649359571724e-02,-3.800009903797246097e-02,-3.685769208448699125e-02
-2.947394097674725655e-02,-2.921679119489888066e-02,-2.897122032089154836e-02,-2.951087314059662459e-02,-2.832778012183528177e-02,-2.824973130172622054e-02,-2.836795882836108326e-02,-2.890888744539848662e-02,-2.892789572951975918e-02,-2.854063645479008871e-02,-2.784684080343714091e-02,-2.929785750568631233e-02,-2.832206882957866850e-02,-2.837268620775389508e-02,-2.878672328593943897e-02,-2.861762124332371121e-02,-2.845369640034708936e-02,-2.837533841711201155e-02,-2.880391511717803055e-02,-2.905502898673010398e-02,-2.884981905880954628e-02,-2.869390861339106424e-02,-2.879532188662726339e-02,-2.831584611281424621e-02,-2.863537001701202400e-02,-2.901633894550905216e-02,-2.943801705852285011e-02,-2.887328998626345969e-02,-2.835436125839995228e-02,-2.885717765181677191e-02,-2.931211348039280962e-02,-2.867503608481732427e-02,-2.881894335612014690e-02,-2.828803707276389065e-02,-2.941818866118511844e-02,-2.868752259418150610e-02,-2.907736016909175450e-02,-2.919122970152470894e-02,-3.003851172727880006e-02,-2.865268279110484706e-02
-2.372973948119849047e-02,-2.457611565692779595e-02,-2.427827205829818230e-02,-2.371554820954282702e-02,-2.394969386449313786e-02,-2.418179722977717439e-02,-2.435082203176769725e-02,-2.430283672240791254e-02,-2.432290202922788094e-02,-2.423629740914077721e-02,-2.350608367519575401e-02,-2.447547496794319488e-02,-2.431982013622963415e-02,-2.427960279186646558e-02,-2.419013786079474149e-02,-2.515475252225430475e-02,-2.410951692767302618e-02,-2.514126807616971077e-02,-2.394573395139104957e-02,-2.450621550870379570e-02,-2.362831331055202308e-02,-2.429974388428735033e-02,-2.422435734359877982e-02,-2.426477508851128742e-02,-2.434957365092472320e-02,-2.443535175982933239e-02,-2.465840041778946667e-02,-2.446461136895026686e-02,-2.402185692828089428e-02,-2.403740144975029594e-02,-2.403112664802311768e-02,-2.501556632392674950e-02,-2.463617664618340114e-02,-2.395643329630757837e-02,-2.447260948137158776e-02,-2.413287839688270028e-02,-2.426607731106044871e-02,-2.403840115726911184e-02,-2.521476760919606763e-02,-2.411034293397855410e-02
-2.172011408590419218e-02,-2.094863876499782757e-02,-2.096380133464841380e-02,-2.185307704961413772e-02,-2.091303399954594355e-02,-2.092033780785742397e-02,-2.144399119485183164e-02,-2.143699252230610308e-02,-2.117943473512571423e-02,-2.145107993064547525e-02,-2.091183691696301902e-02,-2.171266702116839836e-02,-2.103188909366131287e-02,-2.160326638086043638e-02,-2.156773264987435490e-02,-2.123268349222818749e-02,-2.132712519793382097e-02,-2.072905385141859610e-02,-2.122298898307262149e-02,-2.154937813098069949e-02,-2.171075795446990656e-02,-2.068525628790652063e-02,-2.168425128264085677e-02,-2.142755903169552001e-02,-2.038790991749686934e-02,-2.132027204320276897e-02,-2.132079549284544850e-02,-2.089856513721905298e-02,-2.117651831716382133e-02,-2.085685470203193712e-02,-2.067727431807191499e-02,-2.098191605719407563e-02,-2.142217917350055373e-02,-2.135123200682140926e-02,-2.114096920984027961e-02,-2.095541173061078732e-02,-2.175093615806557648e-02,-2.119263527932216742e-02,-2.141422930985901682e-02,-2.121875429281267628e-02
-1.928957733099811653e-02,-1.842293939524874274e-02,-1.961863674878312758e-02,-2.003070803579307460e-02,-1.896902378967653749e-02,-1.874003544726822110e-02,-1.969923153566184928e-02,-1.942527991069195603e-02,-1.951843209655809361e-02,-1.969717684613732020e-02,-1.947890120999138872e-02,-1.963865945126865020e-02,-1.877214621736155928e-02,-2.003227074510106898e-02,-1.901383677999567492e-02,-1.953042959087921901e-02,-1.846318705657112175e-02,-1.952596579455470951e-02,-1.927593680421661043e-02,-1.959212812035076787e-02,-1.966795392800139292e-02,-1.958953096477716524e-02,-1.962326687520571725e-02,-1.893061236162589187e-02,-1.921541273802112454e-02,-1.953937385108669988e-02,-1.889761455880802077e-02,-1.904558314287369686e-02,-1.953127076125666869e-02,-1.921872405683090410e-02,-1.899612191693050497e-02,-1.861494986022956336e-02,-1.923631513343183191e-02,-1.902899387755923460e-02,-1.987087257607222934e-02,-1.901703762809660303e-02,-1.908294889025274541e-02,-1.974519891982712619e-02,-1.954490165449529471e-02,-1.897766910654383188e-02
-1.821372648035740269e-02,-1.797092309180760641e-02,-1.789695122266858618e-02,-1.796290652367325477e-02,-1.767985473197716817e-02,-1.771465355507391773e-02,-1.777730121699776580e-02,-1.827251253238753106e-02,-1.854261013989910722e-02,-1.815628587448512091e-02,-1.823111448641625068e-02,-1.827859653627440448e-02,-1.763157208773509857e-02,-1.874421918214272745e-02,-1.806760159778662833e-02,-1.829467104724578214e-02,-1.803449703902938045e-02,-1.774008369206896141e-02,-1.802561653124592003e-02,-1.835400489769877658e-02,-1.831171999182308954e-02,-1.788777334796758794e-02,-1.847174779735085565e-02,-1.816164271771376904e-02,-1.760951545973876708e-02,-1.819824694557256595e-02,-1.755980009303175979e-02,-1.763763264246466511e-02,-1.755626235109148878e-02,-1.809046872618067306e-02,-1.791739950381600333e-02,-1.799252078174951031e-02,-1.825152199218723834e-02,-1.761474311712040233e-02,-1.781591118515902378e-02,-1.793859453113317431e-02,-1.848050962199695654e-02,-1.791201288240231587e-02,-1.856921276852118580e-02,-1.745648947240016971e-02
-1.762583121095319394e-02,-1.695055507692470875e-02,-1.710298568849037346e-02,-1.727390343757327987e-02,-1.690108636197234365e-02,-1.746345682952556155e-02,-1.712527813684526154e-02,-1.777441507164697482e-02,-1.706735295221542895e-02,-1.734495881764667319e-02,-1.776508370897777328e-02,-1.710255166512488628e-02,-1.675010298657346811e-02,-1.703792252195348092e-02,-1.703829378479372603e-02,-1.726429861221854406e-02,-1.675181794744234551e-02,-1.647438505185222848e-02,-1.738503186413891538e-02,-1.714409300986086820e-02,-1.691841265030743710e-02,-1.709662591175627883e-02,-1.749601079397085715e-02,-1.748083149204317233e-02,-1.718330869479210710e-02,-1.766261117649518819e-02,-1.725197007742127961e-02,-1.662247379970768421e-02,-1.631712575088773917e-02,-1.718561588323660322e-02,-1.698293071714989527e-02,-1.681437200874446106e-02,-1.649240875890680205e-02,-1.661895235935518383e-02,-1.732940536713464125e-02,-1.710301906183065573e-02,-1.748870599797790540e-02,-1.700879257835198610e-02,-1.736930499643630707e-02,-1.710196014052767569e-02
-1.667499753444987715e-02,-1.690397888837081447e-02,-1.653960013470953325e-02,-1.625245956608922099e-02,-1.647628736698052501e-02,-1.613684312332672524e-02,-1.655156601550069120e-02,-1.629475502438191420e-02,-1.669907671602942345e-02,-1.662646132387965436e-02,-1.629987108296005599e-02,-1.695703754954919207e-02,-1.611788084362397733e-02,-1.634566758148770990e-02,-1.640319052479514289e-02,-1.652177368662500340e-02,-1.660414414115478701e-02,-1.698558331164025381e-02,-1.640575171801199675e-02,-1.649647917386495508e-02,-1.664592725771310566e-02,-1.608112894526644160e-02,-1.634334841927480644e-02,-1.683484523187846194e-02,-1.618091025710534370e-02,-1.623320745736037823e-02,-1.650437671273262061e-02,-1.635502081084553791e-02,-1.605450281437634935e-02,-1.619960939087940199e-02,-1.645663177934834215e-02,-1.598984457860253700e-02,-1.705613226657609963e-02,-1.690168085965882555e-02,-1.699495750544465292e-02,-1.645148686102367377e-02,-1.682273363657841442e-02,-1.650384895167016433e-02,-1.648579267292652958e-02,-1.607769647829743187e-02
